date,n_users,unadj_prev,adj_prev,adj_prev_ci_low,adj_prev_ci_high
2020-05-10,54505,0.00675137771704631,0.00670723702410414,0.00596835759157454,0.00756175997321414
2020-05-11,62697,0.00668358441852705,0.00664440119754659,0.00595807680301599,0.00742382717160141
2020-05-12,69559,0.00697931206898521,0.00693497453651851,0.0062692068107703,0.00768247116779203
2020-05-13,73362,0.00720135833479755,0.00714680522178637,0.00648857723604307,0.00788045286131092
2020-05-14,76078,0.00724890835999255,0.00719087637610886,0.00654312402208071,0.00791044873816906
2020-05-15,77960,0.00724625676295422,0.00712753993934394,0.00649315725021504,0.00783284144303728
2020-05-16,79012,0.00715058519923755,0.00702663558314795,0.00640167020908204,0.00772262061791442
2020-05-17,79818,0.0071246708772828,0.00702322015822837,0.00639966078729575,0.00771625570296396
2020-05-18,80318,0.00709101405555285,0.00696804690577449,0.0063497597265321,0.00765752717031063
2020-05-19,81278,0.00696194126925907,0.00682246641610661,0.00621795543938804,0.00749811973674137
